   __---~~~~--__                      __--~~~~---__
  `\---~~~~~~~~\\                    //~~~~~~~~---/'
    \/~~~~~~~~~\||                  ||/~~~~~~~~~\/
                `\\                //'
                  `\\            //'
                    ||          ||      Hey Doc!
          ______--~~~~~~~~~~~~~~~~~~--______
     ___ // _-~                        ~-_ \\ ___
    `\__)\/~                              ~\/(__/'
     _--`-___                            ___-'--_
   /~     `\ ~~~~~~~~------------~~~~~~~~ /'     ~\
  /|        `\                          /'        |\
 | `\   ______`\_         DMC        _/'______   /' |
 |   `\_~-_____\ ~-________________-~ /_____-~_/'   |
 `.     ~-__________________________________-~     .'
  `.      [_______/------|~~|------\_______]      .'
   `\--___((____)(________\/________)(____))___--/'
    |>>>>>>||                            ||<<<<<<|
    `\<<<<</'                            `\>>>>>/'

    Now, if my calculations are correct,
    when this baby hits 88 miles an hour,
    you're going to see some serious s#1t!


id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10882066,Romantic Williamsburg Apartment,14585417,Samantha,Brooklyn,Williamsburg,40.71302,-73.95662,Entire home/apt,200,30,148,2020-02-29,2.44,1,161
10885211,Trendy studio btwn Grand Central and Central Park,15651999,Kunjan,Manhattan,Midtown,40.75636,-73.96437,Entire home/apt,149,30,4,2018-09-20,0.08,1,0
10886372,BK Bedroom in a Comfortable Apartment by the Park!,56410306,Cole,Brooklyn,Prospect-Lefferts Gardens,40.65991,-73.96267,Private room,40,30,0,,,1,0
10886628,Large Bedroom Available in 5BR Apt,56412357,Scott,Brooklyn,Greenpoint,40.72527,-73.94803,Private room,34,30,0,,,1,0
10886971,Cozy Btful Private Room In Brooklyn,8261208,Shakima,Brooklyn,Bedford-Stuyvesant,40.68442,-73.94854,Private room,56,2,57,2021-03-25,1.02,1,346
10887262,Kid's friendly two levels apartment with a yard,4343152,Anna,Manhattan,Harlem,40.81249,-73.94416,Entire home/apt,195,30,2,2016-10-11,0.03,1,0
10901062,Stylish Windsor Terrace flat,836911,Cathy,Brooklyn,Windsor Terrace,40.65794,-73.97982,Entire home/apt,150,30,1,2016-03-30,0.02,2,0
10904914,Room in Huge Union Sq Rooftop Apt!,56514111,Jenna,Manhattan,West Village,40.73721,-73.99757,Private room,70,30,2,2016-03-27,0.03,1,0
10909032,Private room - popular williamsburg,56536974,Sam,Brooklyn,Williamsburg,40.71102,-73.95085,Private room,50,30,0,,,1,365
10919160,Gorgeous 1BR in Prime E. Village!,25498781,Lauren,Manhattan,East Village,40.7287,-73.98171,Entire home/apt,257,30,9,2016-08-24,0.14,1,0
10919968,Entire 1BR apt on UWS w/ roof deck,4497387,Cristina,Manhattan,Upper West Side,40.79386,-73.97642,Entire home/apt,150,30,16,2016-12-28,0.26,1,0
10921091,Stuido apt near Lincoln Center,56607815,Jonathan,Manhattan,Upper West Side,40.77024,-73.98791,Entire home/apt,150,30,0,,,1,0
10921244,Beautiful Townhouse: Stays or Education-Work Pod,6113662,Jenny,Brooklyn,Gowanus,40.67783,-73.99105,Entire home/apt,643,10,3,2017-01-01,0.05,1,232
10922736,Welcoming Warm and Walk to all!,56616493,Daniele,Queens,Forest Hills,40.72315,-73.84251,Private room,57,30,0,,,1,0
10922889,Shared male room on Manhattan with crazy view! I,39528519,Max,Manhattan,Lower East Side,40.71073,-73.98771,Shared room,34,30,5,2020-04-04,0.11,38,365
10924304,"Harlem, NY 
Historical Sugar Hill Neighborhood",25461543,David,Manhattan,Harlem,40.82939,-73.94393,Entire home/apt,175,30,23,2020-08-29,0.78,2,365
10925844,Bedroom in Bushwick,7364894,Mac,Brooklyn,Bushwick,40.70128,-73.9253,Private room,40,30,0,,,1,0
10928250,Modern Central Harlem Townhouse,7650414,Keith,Manhattan,Harlem,40.80274,-73.94598,Entire home/apt,399,5,10,2019-06-30,0.17,1,74
10930279,House Near Subway,25044529,Xin,Manhattan,Upper West Side,40.79583,-73.97493,Entire home/apt,87,30,0,,,1,0
10937904,Spacious Room in Sunny Harlem Apt,17601552,Ashley,Manhattan,Harlem,40.81794,-73.94326,Private room,75,30,0,,,1,0
10938202,"Spacious, bright, living/bedroom",2455178,Nessa,Brooklyn,Flatbush,40.63946,-73.96606,Private room,55,30,6,2016-11-14,0.11,1,0
10939255,Master Bedroom - Bathroom en Suite,7501803,Hannah,Brooklyn,Flatbush,40.65193,-73.964,Private room,55,30,3,2017-10-09,0.05,1,0
10939344,huge sunny 1 bed Times Square!!!!!!,914838,Lior,Manhattan,Hell's Kitchen,40.76485,-73.99316,Entire home/apt,140,29,8,2021-02-06,0.14,5,343
10939710,New York Loftlike Apartment,9192860,Alex,Queens,Ridgewood,40.70289,-73.90662,Private room,64,3,94,2020-03-01,2.15,1,220
10941762,New Museum 2 BR Loft,56732131,Désirée,Manhattan,Lower East Side,40.72271,-73.99262,Entire home/apt,395,30,74,2020-12-31,1.20,1,1
10944845,Lower East Side Apartment,56752163,Sabina,Manhattan,Chinatown,40.71765,-73.99279,Entire home/apt,120,30,4,2018-12-25,0.09,2,0
10945632,All to yourself home away from home,56758927,Carol,Queens,Queens Village,40.70661,-73.74692,Entire home/apt,90,2,304,2021-03-07,4.83,1,359
10945985,Spacious 2 bed room,37941354,Hamood,Brooklyn,East Flatbush,40.65258,-73.91168,Entire home/apt,160,30,3,2019-10-06,0.05,1,365
10946644,3 bedrm beauty in Crown Heights,18495460,Frank,Brooklyn,Crown Heights,40.67325,-73.9537,Entire home/apt,126,30,28,2020-12-01,0.45,3,65
10947986,Entire 1br apartment in Riverdale,56775169,Rose,Bronx,Kingsbridge,40.88299,-73.9086,Entire home/apt,99,30,1,2018-05-20,0.03,1,365
10957871,East Village Apartment w/ NYC Charm,56836468,Mark,Manhattan,East Village,40.72466,-73.97865,Private room,65,30,1,2016-02-20,0.02,1,0
10958668,Large Cozy Room in Prospect Heights,4269459,Lindsey,Brooklyn,Crown Heights,40.67734,-73.96076,Private room,35,30,2,2016-03-13,0.03,1,0
10966240,"Bohemian Getaway, Private Room Artist Apt BK",56887361,Ariel,Brooklyn,Bedford-Stuyvesant,40.6846,-73.92757,Private room,39,30,1,2016-02-27,0.02,1,0
10983794,Design Apt in New Bld at Gramercy,6187360,Juan,Manhattan,Gramercy,40.73707,-73.98511,Entire home/apt,800,365,6,2017-03-18,0.10,1,363
10985169,One Bedroom Apartment in Townhouse,825856,Rubi,Brooklyn,Bedford-Stuyvesant,40.68333,-73.91932,Entire home/apt,76,30,2,2016-12-30,0.03,1,0
10985734,Clean & Quiet Greenpoint Apartment,56998739,Myles,Brooklyn,Greenpoint,40.72601,-73.94922,Entire home/apt,125,30,0,,,1,0
10987342,Big & Bright in BK Heights with Private Balcony,7903382,Annie,Brooklyn,Brooklyn Heights,40.69444,-73.99186,Entire home/apt,110,30,7,2016-07-15,0.11,1,0
10988682,Spacious 1 BR - 5min to Manhattan,57015584,Peter,Queens,Long Island City,40.74162,-73.95138,Entire home/apt,175,30,22,2017-07-13,0.35,1,0
10992671,"Brooklyn Mango, Colorful Artist Loft",21965282,Joseph,Brooklyn,Bay Ridge,40.63192,-74.03069,Private room,61,30,13,2017-11-01,0.21,9,365
10995738,Cozy Private Room,1755999,Lindsey,Brooklyn,Williamsburg,40.70532,-73.92814,Private room,39,30,0,,,1,0
10995810,Room in gorgeous Astoria Apartment,57055185,Halley,Queens,Astoria,40.76827,-73.9146,Private room,33,30,0,,,1,0
10996466,"Big, Bright, Beautiful Room",38794144,Hannah,Brooklyn,Crown Heights,40.67705,-73.96026,Private room,64,30,3,2019-09-16,0.06,1,0
11003247,Two bedroom Apt. in Wash Heights,57097075,Matt,Manhattan,Washington Heights,40.85035,-73.93856,Entire home/apt,90,30,1,2016-08-16,0.02,1,0
11005300,East Village Sanctuary,57107571,Molly,Manhattan,East Village,40.72871,-73.98857,Entire home/apt,125,30,32,2020-06-06,0.58,1,0
11006134,Chelsea Apt w/ Private Rooftop Deck,24625891,T,Manhattan,Chelsea,40.7484,-74.0052,Entire home/apt,125,30,0,,,1,0
11007370,Spacious Midtown 2BR | Work Desk w/ Internet | GLS,30283594,Global Luxury Suites,Manhattan,Theater District,40.76196,-73.98525,Entire home/apt,399,30,0,,,68,0
11008081,Cozy Europa,57122538,Balla,Manhattan,Harlem,40.82696,-73.93974,Private room,60,1,19,2019-12-30,0.80,1,0
11011567,2BD Room Brooklyn Home Share,22861935,Jess,Brooklyn,Columbia St,40.68448,-74.00354,Entire home/apt,145,3,43,2020-03-14,0.77,1,0
11014346,Big private room ~ 1 bed-1 person.,53051331,James  &  Mina,Brooklyn,Crown Heights,40.67173,-73.95521,Private room,85,2,25,2020-01-01,0.51,1,363
11023993,纽约之家(PrivateBathroom5),27673980,Amy,Queens,Flushing,40.74537,-73.83252,Private room,65,1,102,2021-03-01,2.38,8,88
11031059,Private Room in Bedstuy Brownstone,44776542,Danielle,Brooklyn,Bedford-Stuyvesant,40.6856,-73.95104,Private room,66,30,0,,,1,0
11032588,Beautiful bedroom in Williamsburg,6265305,Federico,Brooklyn,Williamsburg,40.7169,-73.94714,Private room,100,30,0,,,1,0
11032957,"Glorious brownstone apt w/ outdoor, Clinton Hill",57254931,Courtney,Brooklyn,Clinton Hill,40.6828,-73.96355,Entire home/apt,150,7,60,2019-02-17,1.04,1,0
11033476,Spacious Bedroom near Prospect Park,57257971,Jenna,Brooklyn,South Slope,40.66401,-73.98915,Private room,50,30,1,2016-02-12,0.02,1,0
11037105,Sunny in heart of Williamsburg,57275881,Allegra,Brooklyn,Williamsburg,40.70993,-73.95776,Entire home/apt,250,30,0,,,1,0
11039706,"Bright, Open, Family Friendly",57289930,Stephanie,Queens,Sunnyside,40.74322,-73.92251,Entire home/apt,115,30,0,,,1,0
11040458,Huge 3 bedroom apt in West Harlem,20607397,Jonathan,Manhattan,Harlem,40.80535,-73.9576,Entire home/apt,300,30,28,2020-01-01,0.45,1,364
11042240,Lovely 1.5BR Near Park and Subway,57305837,Yair,Brooklyn,South Slope,40.66439,-73.98103,Entire home/apt,145,3,189,2021-02-02,3.05,1,269
11043651,Private room in two fl apartment,31879354,Zach,Brooklyn,Bushwick,40.70131,-73.93032,Private room,50,30,0,,,1,0
11043970,HUGE 1 BED!TIME SQ!MODERN!,914838,Lior,Manhattan,Hell's Kitchen,40.75637,-73.99354,Entire home/apt,56,30,3,2018-10-15,0.05,5,365
11044453,Convent Ave & 127st Col Univ  RM 2,57049951,Eliahu,Manhattan,Harlem,40.81286,-73.95285,Private room,59,2,133,2019-11-30,2.15,10,365
11045529,Centrally located Midtown 1BR,57322543,Richard,Manhattan,Hell's Kitchen,40.76176,-73.99385,Entire home/apt,150,30,66,2020-03-08,1.05,1,0
11046443,MANHATTAN Studio 10 SECONDS Walk to Subway,17171841,Bond,Manhattan,East Harlem,40.79779,-73.94237,Entire home/apt,39,1,205,2021-03-21,3.28,1,315
11049502,Sunny East Village 1 Bedroom,36369973,Sarah,Manhattan,East Village,40.7261,-73.9799,Entire home/apt,174,30,80,2020-02-09,1.28,1,36
11059197,Clean and warm room in Flushing,57398859,Sean,Queens,Flushing,40.76726,-73.81217,Private room,27,30,0,,,1,0
11061063,Spacious 1 BD in Hells Kitchen,30918593,Cindy,Manhattan,Hell's Kitchen,40.76777,-73.99201,Entire home/apt,126,30,0,,,1,0
11065633,Luxury Doorman Building/Murray Hill,19340034,Ross,Manhattan,Gramercy,40.73647,-73.98161,Private room,150,30,2,2016-03-13,0.03,1,0
11065884,"Cozy, Modern, Private Room in the Heart of Harlem",45694734,J Nycole,Manhattan,East Harlem,40.81062,-73.93882,Private room,48,1,27,2020-10-11,1.05,1,0
11067934,"Clean, well located Chinatown apt.",8243103,Paul,Manhattan,Chinatown,40.71533,-73.99854,Entire home/apt,200,30,33,2016-10-28,0.53,1,0
11068187,An Architect's Inviting Studio,9132107,Alice,Manhattan,Upper West Side,40.78638,-73.97549,Entire home/apt,148,30,2,2016-04-23,0.03,1,0
11069291,A quiet & cozy home for travelers—free st parking,57460097,Pengfei,Queens,Elmhurst,40.73974,-73.88122,Private room,48,30,90,2020-03-03,2.10,1,0
11083362,Bedroom with full size bed in Washington Heights!,30995829,David,Manhattan,Washington Heights,40.84346,-73.93782,Private room,53,4,111,2020-03-11,1.97,1,179
11085352,"Amazing Williamsburg, Brooklyn Apt.",10994250,Jerry,Brooklyn,Williamsburg,40.70937,-73.94893,Private room,50,30,0,,,1,0
11087154,New York private bedroom,57561109,Juan,Queens,Forest Hills,40.72763,-73.85053,Private room,75,2,1,2017-05-21,0.02,1,362
11091309,Spotless Clean 2BR+PARKING+Subway+nearJFK,7775937,Noa,Brooklyn,East New York,40.66293,-73.88369,Entire home/apt,133,4,196,2021-03-22,3.22,1,68
11095719,The Justice  Suite,38068387,Xolie,Brooklyn,Clinton Hill,40.6945,-73.96604,Entire home/apt,200,2,65,2020-03-08,1.06,2,313
11096801,BRIGHT & BEAUTIFUL,38120363,,Brooklyn,Crown Heights,40.67337,-73.91411,Private room,49,30,136,2020-10-12,2.26,2,90
11096888,Peaceful apartment close to F/G,2228137,Amanda,Brooklyn,Windsor Terrace,40.64931,-73.97977,Private room,45,500,0,,,1,358
11098018,Sunny private room in Bushwick,10199059,Manasvi,Brooklyn,Bushwick,40.69712,-73.93055,Private room,70,30,0,,,1,0
11100490,Massive 3 bedroom with Patio,57648603,Shpresa,Manhattan,Gramercy,40.73528,-73.98902,Entire home/apt,500,30,71,2020-03-13,1.16,1,0
11100541,Garden Apartment in Carroll Gardens,48880382,Samaa,Brooklyn,Carroll Gardens,40.67992,-73.99486,Entire home/apt,183,4,51,2021-04-03,0.82,1,295
11102591,Room in the heart of Williamsburg,4110759,Lorenzo,Brooklyn,Williamsburg,40.71561,-73.95504,Private room,60,30,0,,,1,0
11114607,Duplex Apartment,13611255,Lamee,Brooklyn,Bedford-Stuyvesant,40.68825,-73.93507,Entire home/apt,98,30,14,2019-08-16,0.23,3,97
11117439,Artist Private Studio,57755346,Natalie,Manhattan,East Harlem,40.78963,-73.94705,Entire home/apt,121,30,33,2018-12-02,0.55,1,0
11120231,Private 1 BR in Brooklyn,15193965,Matt,Brooklyn,Crown Heights,40.66841,-73.93621,Entire home/apt,85,30,1,2016-04-04,0.02,1,0
11120851,Luxury Apartment Downtown Brooklyn,46980935,Shay,Brooklyn,Downtown Brooklyn,40.69734,-73.98203,Entire home/apt,120,30,9,2016-11-27,0.14,1,0
11121739,1 Bed Apartment in the heart of NOHO,55425653,Alessandro,Manhattan,NoHo,40.7272,-73.99229,Entire home/apt,85,21,4,2019-03-16,0.14,1,40
11123966,Charming Apartment With View,20794193,Carlo,Manhattan,Harlem,40.82562,-73.95448,Entire home/apt,110,30,7,2020-01-07,0.13,1,0
11130697,Luxury New York Apartment,57843472,David,Manhattan,Hell's Kitchen,40.76198,-73.99739,Private room,550,30,0,,,1,0
11132775,Manhattan - Washington Heights Apt,43082746,Hillary,Manhattan,Washington Heights,40.83219,-73.94334,Private room,50,30,0,,,1,0
11136854,Modern Studio in Brooklyn,21986616,Valentina,Brooklyn,Gravesend,40.58583,-73.96903,Entire home/apt,70,2,52,2021-02-28,0.87,1,113
11138618,"Bright, Spacious, Brooklyn Bungalow",57885166,Emily,Brooklyn,Park Slope,40.67164,-73.98733,Private room,70,30,3,2016-03-28,0.05,1,0
11138823,A beautiful Cozy 1 BR Apartment.,57885474,Shully'S,Bronx,Wakefield,40.89858,-73.85896,Private room,93,30,219,2020-02-17,3.58,3,285
11138910,HUGE apartment in GREAT location!!!,827235,Adam,Brooklyn,Bedford-Stuyvesant,40.68397,-73.95896,Entire home/apt,109,30,3,2018-08-17,0.05,1,0
11139469,Privacy meets luxury and comfort,45677054,Lex And Raun,Brooklyn,Bedford-Stuyvesant,40.67978,-73.91675,Entire home/apt,103,2,124,2021-03-14,2.00,2,316
11140165,Tranquility in Park Slope House & Garden,923791,Daniel,Brooklyn,South Slope,40.66384,-73.98712,Entire home/apt,500,7,19,2019-08-31,0.31,2,0
11143891,Clean Private Bedroom in Bushwick,27087652,Louise,Brooklyn,Bushwick,40.7015,-73.92741,Private room,50,30,1,2016-04-14,0.02,1,0
11144496,"New Spacious Master, Williamsburg",48819868,Nick,Brooklyn,Williamsburg,40.71328,-73.95106,Private room,200,30,0,,,1,0
11144544,Habitación privada en Midtown NY,7401344,Fla,Manhattan,Midtown,40.74545,-73.98128,Private room,119,30,1,2016-02-15,0.02,1,0
11146432,Easy Extended Stay Living in Cozy top floor room,344035,,Brooklyn,Prospect Heights,40.67968,-73.97117,Private room,50,30,311,2020-09-01,4.96,9,365
11146878,North Williamsburg 2 BR Apt,57944278,Ashley,Brooklyn,Williamsburg,40.71874,-73.96077,Entire home/apt,200,30,0,,,1,0
11147376,Luxury Loft With Balcony in the Heart of Brooklyn,22218564,Jeremy,Brooklyn,Fort Greene,40.68732,-73.97888,Entire home/apt,145,30,20,2020-12-20,0.33,1,216
11147993,A SUPERB One Bedroom Apartment,57954654,Olu,Bronx,Williamsbridge,40.87443,-73.85909,Entire home/apt,86,30,183,2020-03-20,3.09,1,76
11157167,Cozy Chinatown studio apartment,17259339,Maia,Manhattan,Chinatown,40.71303,-73.99641,Entire home/apt,100,30,26,2018-08-25,0.50,1,0
11161984,Spacious Union Square Studio,3547964,Edward,Manhattan,Gramercy,40.73368,-73.9867,Entire home/apt,300,30,4,2017-12-04,0.06,1,178
11162285,"Charming Brownstone Two-Bedroom, Fort Greene",4302160,Jonathan + Erica,Brooklyn,Fort Greene,40.68462,-73.97688,Entire home/apt,150,30,24,2020-07-18,1.12,1,0
11162475,"Big, Bright UWS Bedroom and Study",14713587,Annie,Manhattan,Morningside Heights,40.80376,-73.964,Private room,132,30,6,2017-05-18,0.10,1,0
11162564,union square~Newly Reno~Sleeps 3,2119276,Eran,Manhattan,Gramercy,40.73323,-73.9828,Entire home/apt,100,30,7,2020-10-31,0.12,29,343
11164047,Comfy Brownstone Room in Brooklyn,58070616,Brandon,Brooklyn,Bedford-Stuyvesant,40.69228,-73.93852,Private room,40,30,5,2018-06-17,0.08,1,0
11164714,Brooklyn Factory Loft,58076069,Rochel,Brooklyn,Williamsburg,40.71554,-73.95486,Entire home/apt,350,30,71,2020-11-26,1.17,1,187
11167618,1 Bedroom Getaway in Park Slope,58098561,Megan,Brooklyn,Park Slope,40.67855,-73.97789,Entire home/apt,125,30,8,2018-03-08,0.13,1,0
11168007,Beautiful Studio in luxury building,6032945,Tabata,Brooklyn,Greenpoint,40.72126,-73.95363,Entire home/apt,113,30,0,,,1,0
11176819,Stairway to Heaven,58164974,Jeff,Manhattan,Hell's Kitchen,40.76053,-73.99255,Private room,150,4,37,2018-01-02,0.60,1,0
11183878,Unique Duplex Loft in Gated Compound,20609201,Maurice,Brooklyn,Crown Heights,40.67747,-73.94686,Private room,67,30,34,2020-02-16,0.61,1,90
11186765,"Lovely room with private bathroom, near Manhattan",58234433,Rita,Queens,Sunnyside,40.73669,-73.9206,Private room,64,1,63,2021-03-14,1.01,6,361
11190831,Suite1442,18833883,Norga,Brooklyn,Bedford-Stuyvesant,40.67956,-73.94238,Entire home/apt,129,30,140,2020-11-01,2.33,1,365
11191242,2 Bedroom in The East Village!,35320932,Samantha,Manhattan,Gramercy,40.73587,-73.98382,Entire home/apt,125,30,19,2016-06-23,0.31,1,0
11194693,NYC Private Apt by Subway and Yankee Stadium,29510402,Douglas,Bronx,Longwood,40.82319,-73.90341,Entire home/apt,45,28,233,2020-04-15,3.74,3,70
11210604,The Study - UWS Bedroom In Luxury Building,58388047,Jay,Manhattan,Upper West Side,40.79646,-73.97138,Private room,80,21,11,2018-08-12,0.18,1,177
11210829,"Huge, Sunny & Quiet",58389790,Claudia & Turi,Brooklyn,Bedford-Stuyvesant,40.68521,-73.93118,Entire home/apt,85,180,0,,,1,363
11211612,Private Room in Williamsburg BK,57069428,Stuart,Brooklyn,Williamsburg,40.71537,-73.95031,Private room,50,30,0,,,1,0
11212414,"Spacious, Family-Friendly NYC Apt",58405281,Cristina,Manhattan,Harlem,40.82485,-73.93774,Entire home/apt,75,30,1,2016-02-21,0.02,1,0
11216918,Cozy 1 Bdr In the West Village,58437137,David,Manhattan,West Village,40.73459,-74.00281,Entire home/apt,199,30,10,2016-04-27,0.16,1,0
11219289,A big Sunny Room.,58453451,Michael,Brooklyn,East New York,40.67306,-73.887,Private room,33,2,205,2021-03-31,3.57,4,77
11221362,Private room in the hearth of NYC,58467654,Thomas,Manhattan,Midtown,40.75771,-73.96872,Private room,90,3,3,2017-01-02,0.05,1,0
11222221,Stunning  West Village Loft,18284376,Carol,Manhattan,West Village,40.73618,-74.009,Entire home/apt,150,30,0,,,1,0
11226397,"Broadway, Time Square; Wyndham 45 at Manhattan",47475013,Hamilton,Manhattan,Midtown,40.75269,-73.97244,Entire home/apt,870,30,0,,,1,365
11228502,SMALL ROOM in private House,22420999,Herman,Queens,Richmond Hill,40.69403,-73.83218,Private room,50,2,8,2020-11-08,0.19,5,363
11229663,"Joyce and Donovan's, Room for One",56878925,Joyce,Queens,Forest Hills,40.72101,-73.85591,Private room,50,7,19,2020-12-05,0.35,2,358
11234747,So close to everything !,24146326,Julien,Queens,Astoria,40.76596,-73.93158,Shared room,55,3,5,2017-04-09,0.08,4,83
11237441,Entire Loft Suite! Private Entrance! Prime W'brg!,23033704,B & D,Brooklyn,Williamsburg,40.72013,-73.95841,Private room,139,3,130,2021-03-21,2.47,1,19
11239207,The Blair House Rental,33535733,Andrew,Manhattan,Midtown,40.76096,-73.9672,Private room,120,30,0,,,1,0
11239248,Charming 1BD in hip east village,12317978,Megan,Manhattan,East Village,40.72648,-73.98001,Entire home/apt,120,30,25,2018-09-09,0.41,1,0
11240650,Beautiful upper west side townhouse,25713263,Jess,Manhattan,Upper West Side,40.79097,-73.97797,Entire home/apt,2200,30,8,2019-12-09,0.14,1,0
11242469,"Very Sunny, Couple/Family-friendly",17861935,Yoon,Queens,Flushing,40.76015,-73.79105,Entire home/apt,70,30,0,,,1,0
11243953,Beautiful 1 bed with terrace,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,75,30,1,2016-03-27,0.02,152,342
11244568,Beautiful  renovated Apartment,51501835,Jeniffer,Manhattan,Little Italy,40.71899,-73.99773,Entire home/apt,75,30,3,2020-12-23,0.05,152,299
11254989,"Sunny, Quiet East Vil/LES APT",58730304,Adrienne,Manhattan,East Village,40.72376,-73.98947,Entire home/apt,140,30,6,2016-12-29,0.11,1,0
11270828,Westward Facing One Bedroom Style,20021635,Alexander,Brooklyn,Bushwick,40.69741,-73.91482,Private room,66,30,0,,,1,365
11271036,Room in East Harlem,8145820,Felix,Manhattan,East Harlem,40.79606,-73.94881,Private room,30,30,1,2016-02-24,0.02,1,0
11279820,Newly Renovated 2 Bedroom in Soho!,22292023,Jordon,Manhattan,Lower East Side,40.72224,-73.99192,Entire home/apt,170,30,0,,,1,0
11281365,Private Room in Uptown Manhattan,24258262,Hannah,Manhattan,Washington Heights,40.83373,-73.94301,Private room,69,30,136,2020-02-02,2.20,1,365
11281913,Apt in the heart of West Village,3040512,Andrea,Manhattan,West Village,40.73474,-74.00065,Entire home/apt,168,30,1,2016-03-01,0.02,1,0
11282208,"Sunny ""green"" brownstone duplex with deck & garden",1779599,Bettina,Brooklyn,Bedford-Stuyvesant,40.68682,-73.92927,Entire home/apt,195,10,5,2018-08-16,0.09,1,0
11282348,Unique Lincoln Square 1 BR Apt,58931360,Juliana,Manhattan,Upper West Side,40.77656,-73.98325,Entire home/apt,250,30,6,2016-07-06,0.10,1,0
11282499,Hells Kitchen private room 3BR/2BA,5408649,Steven,Manhattan,Hell's Kitchen,40.76412,-73.98951,Private room,55,30,0,,,1,0
11282788,Gorgeous Brooklyn Master Bedroom,3925093,Nina,Brooklyn,Crown Heights,40.68014,-73.96374,Entire home/apt,76,30,9,2016-12-26,0.15,1,0
11284520,Charming Pad in Prime Bushwick,4592263,Natalie,Brooklyn,Bushwick,40.70269,-73.92583,Private room,90,30,0,,,1,0
11284626,Large BR in Spacious Artist Loft,7519175,Ira,Brooklyn,Bushwick,40.70568,-73.92271,Private room,75,30,0,,,1,0
11294566,Bright & comfy room in Bed Stuy 3BR,59018284,Dorien,Brooklyn,Bedford-Stuyvesant,40.69062,-73.93497,Private room,28,30,5,2016-04-25,0.08,1,0
11295457,Manhattan private room elevator building singlebed,7055854,,Manhattan,East Harlem,40.80264,-73.94406,Private room,50,7,44,2020-01-05,0.82,2,317
11295918,"CLEAN, QUIET, COMFORTABLE APARTMENT",4671389,Samuel,Brooklyn,Prospect-Lefferts Gardens,40.66009,-73.96051,Private room,70,30,0,,,1,0
11296590,Chelsea 1-Bed Apt Available July + August 2020,59032240,Matt,Manhattan,Chelsea,40.74297,-73.99707,Entire home/apt,145,30,5,2019-09-15,0.12,1,0
11298300,Stylish 2 BR on the Upper West Side,4726696,Maria,Manhattan,Upper West Side,40.79454,-73.96853,Entire home/apt,145,30,1,2016-03-24,0.02,1,0
11301136,Cute & Cozy Studio_C2S @ UES 81,59066199,DaKyung,Manhattan,Upper East Side,40.775,-73.95163,Entire home/apt,125,30,6,2019-07-15,0.10,1,283
11302422,Cozy 2 bedroom apartment in the Lower East Side,36752187,Angie,Manhattan,Lower East Side,40.71961,-73.98209,Entire home/apt,275,30,2,2018-12-21,0.07,1,177
11302521,Private Bedroom in Cozy Apt,32802716,Christina,Brooklyn,Flatbush,40.63686,-73.96722,Private room,44,30,2,2017-06-06,0.04,1,180
11304325,West Village 2 Br,59095370,,Manhattan,West Village,40.73259,-74.0047,Entire home/apt,250,30,1,2016-02-25,0.02,1,0
11304836,Sunny 1-Bdrm Near Shopping,6761373,Iquo,Brooklyn,Flatbush,40.64677,-73.96012,Entire home/apt,60,30,3,2020-02-02,0.12,1,6
11305815,Summer cozy NYC getaway,59105771,Rachel,Manhattan,Washington Heights,40.86091,-73.92538,Entire home/apt,100,30,6,2019-07-07,0.10,1,0
11315999,Autumn in the City,5577926,Lou,Queens,Astoria,40.76606,-73.91107,Private room,56,30,72,2019-06-15,1.18,3,0
11316570,Sun-Filled Bedroom in Artist Apartment,3530018,Scott,Brooklyn,Bedford-Stuyvesant,40.69989,-73.94136,Private room,30,50,2,2018-01-02,0.03,1,0
11317209,Modern Apartment in Williamsburg,20527254,Eddy,Brooklyn,Williamsburg,40.70826,-73.94643,Private room,55,2,9,2016-12-05,0.16,1,0
11319227,Sunny NYC Inwood 4 Professional! Uptown Manhattan,252667130,Angela,Manhattan,Inwood,40.86789,-73.92683,Shared room,34,2,102,2020-02-13,1.64,3,179
11320482,living affordably in prim RIVERDALE,24789838,Aljosha,Bronx,Kingsbridge,40.88451,-73.89817,Private room,45,30,0,,,2,0
11321187,Entire 1Br Apt on UES,59215698,Daniela,Manhattan,Upper East Side,40.76761,-73.95182,Entire home/apt,99,30,27,2019-11-03,0.46,1,0
11322391,Sunny room w/Laundry + own entrance,17824959,Allison,Brooklyn,Bushwick,40.69568,-73.92753,Private room,50,30,1,2016-04-21,0.02,1,0
11322591,Large 1 bd in East Williamsburg,1525033,Monique,Brooklyn,Williamsburg,40.71055,-73.95017,Entire home/apt,160,30,4,2017-10-06,0.07,1,0
11324531,PRIVATE ROOM - GREENPOINT,31860430,Grayson,Brooklyn,Greenpoint,40.73733,-73.95336,Private room,65,30,0,,,1,0
11326009,Cozy SunLit Room Next To TimeSquare,13125944,Calvin,Manhattan,Hell's Kitchen,40.76543,-73.98816,Private room,79,30,2,2016-05-21,0.03,2,0
11334476,Comfortable Bedroom,47515751,Jennyfer,Manhattan,Inwood,40.86822,-73.92573,Private room,35,30,12,2020-02-16,0.19,1,0
