id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13405322,Charming Free Standing Wooded Carriage House,76316036,Tobias,Brooklyn,Crown Heights,40.67587,-73.95467,Entire home/apt,250,7,3,2017-10-02,0.08,1,0
13406622,CHELSEA 3 BEDROOM APARTMENT WITH PRIVATE GARDEN.,1501090,Betsy,Manhattan,Chelsea,40.74339,-73.99642,Entire home/apt,596,2,183,2020-08-30,3.49,1,204
13407328,Spacious 1 Bedroom Apartment in Prospect Heights,23244570,Nell,Brooklyn,Prospect Heights,40.67318,-73.9655,Entire home/apt,75,1,5,2016-06-28,0.10,1,0
13407476,Full Floor Midtown East 2 Bedroom,61391963,Stay With Vibe,Manhattan,Midtown,40.75608,-73.96895,Entire home/apt,200,30,3,2019-10-28,0.09,118,0
13408222,Remsen Village Rental II,27277459,Dawn,Brooklyn,East Flatbush,40.65466,-73.9218,Entire home/apt,115,4,104,2020-06-06,2.01,2,311
13408765,Upper East Side Getaway,51001469,Taylor,Manhattan,East Harlem,40.78749,-73.9504,Private room,70,1,4,2016-07-06,0.08,1,0
13410276,Quiet Room + Living Room in the Upper West Side,544621,Eduardo,Manhattan,Upper West Side,40.78378,-73.97845,Private room,100,2,4,2017-01-01,0.08,1,0
13410478,Artsy Studio / 1 Bedroom in the Heart of Chelsea,43311385,John,Manhattan,Chelsea,40.74921,-74.00416,Entire home/apt,289,3,1,2016-06-30,0.02,1,0
13410813,"1 bedroom apt.  (3’ to train,2 stops to manhattan)",43375242,Gabriela,Queens,Long Island City,40.7537,-73.93186,Entire home/apt,100,4,45,2019-12-09,1.05,2,89
13411035,Charming 3 BR in Midtown West,61391963,Stay With Vibe,Manhattan,Hell's Kitchen,40.76327,-73.98937,Entire home/apt,185,30,4,2018-08-31,0.09,118,0
13411367,"Beautiful, sun filled, one bedroom apartment",46545526,Kate,Brooklyn,Williamsburg,40.71336,-73.9422,Entire home/apt,194,2,68,2020-01-01,1.29,1,8
13411560,Cozy and charming studio in UWS,26676357,Connie,Manhattan,Upper West Side,40.77856,-73.98278,Entire home/apt,150,7,2,2017-01-08,0.04,1,0
13411759,Large 1 Bedroom close to Prospect Park,76353208,Jill,Brooklyn,South Slope,40.66018,-73.98074,Entire home/apt,136,2,1,2016-06-25,0.02,1,0
13412918,"Affordable, Nice, Clean 1 BR Apt, Upper Manhattan.",76397212,Utku,Manhattan,Marble Hill,40.8754,-73.91263,Entire home/apt,62,1,2,2016-08-10,0.04,1,0
13413386,Bed-Stuy Gem,62409721,Robert,Brooklyn,Bedford-Stuyvesant,40.69002,-73.9518,Private room,75,1,0,,,1,0
13413420,simple room,15380275,Sierra64,Brooklyn,Bedford-Stuyvesant,40.68825,-73.93433,Private room,38,7,0,,,1,0
13414523,Beautiful Bldg near Columbia Uni,76415404,Omar,Manhattan,Upper West Side,40.8021,-73.96629,Private room,64,4,1,2016-06-16,0.02,1,0
13415100,Park Avenue 3 Bedrooms,50760546,CRNY Monthly Rentals,Manhattan,Midtown,40.74439,-73.98125,Entire home/apt,140,29,1,2017-05-31,0.02,29,106
13415850,A Bay Window on Brooklyn,10273704,Matt,Brooklyn,Fort Greene,40.68831,-73.97549,Entire home/apt,175,7,3,2018-01-03,0.06,2,0
13415925,Stay blocks from Yankee Stadium,11017415,Emmett,Bronx,Concourse Village,40.83041,-73.91838,Entire home/apt,75,1,0,,,1,0
13415952,Large Bedroom in amazing Apt - 10min Manhattan,31651673,Mathieu,Brooklyn,Williamsburg,40.70821,-73.95001,Private room,70,2,24,2018-01-03,0.46,3,0
13416582,Super cozy studio- the heart of  Upper West Side,76443791,Amine,Manhattan,Upper West Side,40.77643,-73.98262,Entire home/apt,143,3,12,2017-08-13,0.23,1,0
13416840,Modern Luxury apt in Design Centric Building,65590212,Andrew,Brooklyn,Downtown Brooklyn,40.69805,-73.9846,Entire home/apt,150,2,16,2016-11-16,0.31,1,0
13417071,Sunny 1 bd  apartment - Historic Brownstone Apt #2,76451668,Juan,Brooklyn,Bedford-Stuyvesant,40.68444,-73.9287,Entire home/apt,95,30,22,2020-01-22,0.45,1,176
13417080,"Private Room, 2 beds, bath, Union Square location",44350279,Jp,Manhattan,Gramercy,40.73578,-73.98706,Private room,99,2,96,2020-01-14,1.83,4,0
13418942,A Touch of Modern in Cultural NYC,76477851,Andre,Manhattan,Harlem,40.83048,-73.95009,Private room,80,2,3,2019-07-14,0.06,1,364
13419864,Massive Room available in Luxury UES Building,76487242,Naga,Manhattan,Upper East Side,40.78521,-73.95006,Private room,154,1,0,,,1,0
13422992,Gorgeous Lower East Side Walk Up & Roof,11274802,Jeremy,Manhattan,Lower East Side,40.72079,-73.98965,Private room,175,1,39,2019-07-26,1.49,1,0
13424027,LOFT-LIKE FLOOR THRU BROWNSTONE LIGHT SPACIOUS,4991034,Jyllian,Brooklyn,Prospect Heights,40.67735,-73.96581,Entire home/apt,175,7,5,2018-08-28,0.10,1,0
13424903,Share a room Lower East Side,65942440,Tk,Manhattan,Lower East Side,40.71754,-73.9868,Shared room,35,1,0,,,1,0
13424996,Breezy Bushwick Apartment with Backyard,4392549,Eleanor,Brooklyn,Bushwick,40.69507,-73.92081,Entire home/apt,99,2,4,2016-07-25,0.08,1,0
13426615,"Bright, quiet room, garden view, private bathroom",260537,Michelle,Manhattan,Harlem,40.80945,-73.94648,Private room,35,5,26,2020-08-31,0.50,2,8
13426681,Modern 1BR Midtown West| Kitchen | Work Desk | GLS,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76216,-73.99775,Entire home/apt,179,30,1,2017-08-02,0.03,56,0
13427044,Ideal Bushwick Rental,25549474,Ruby,Brooklyn,Bushwick,40.70298,-73.92203,Private room,45,5,1,2016-07-08,0.02,1,0
13427412,"Extra clean, private entrance. 8 minutes to Ferry",3156684,Michael And Sandra,Staten Island,Tompkinsville,40.63242,-74.09328,Entire home/apt,85,2,171,2020-09-25,3.27,1,278
13427702,Cozy Room for 2 in Astoria!,11791633,Neel,Queens,Ditmars Steinway,40.77437,-73.91854,Private room,65,1,1,2016-07-13,0.02,1,0
13427719,"Sunny, spacious 1.5 bedroom loft in Gramercy",47513931,Jen,Manhattan,Kips Bay,40.73922,-73.98156,Entire home/apt,120,30,5,2018-06-01,0.11,1,176
13428478,Casa De Grattan,76566529,Brian,Brooklyn,Williamsburg,40.70624,-73.92861,Shared room,60,2,0,,,1,0
13429535,Sunny Williamsburg Haven,3078690,Zack,Brooklyn,Williamsburg,40.71256,-73.94785,Private room,70,5,0,,,1,0
13429562,**Stunning 1 bedroom Apt. + Amazing amenities,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76258,-73.99771,Entire home/apt,259,30,1,2018-07-14,0.04,56,180
13429591,Spacious Modern Apartment near Rockefeller Center,22541573,Ken,Manhattan,Midtown,40.75695,-73.97988,Entire home/apt,269,30,2,2019-10-27,0.15,35,365
13430012,Gorgeous 1BR | Washer/Dryer | Heart of Midtown,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76077,-73.99822,Entire home/apt,179,30,1,2017-08-08,0.03,56,358
13430210,Prime Gramercy Apartment w Balcony,4027856,Omar,Manhattan,Flatiron District,40.74148,-73.98493,Entire home/apt,180,1,0,,,1,0
13430458,Fun & Funky 2nd floor of loft.,75275467,Yaron,Bronx,Port Morris,40.80842,-73.93136,Private room,29,2,76,2020-05-17,1.48,4,0
13430483,Lux 1BR Apt | Work Desk +High Speed Internet | NYC,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76196,-73.99803,Entire home/apt,179,30,1,2017-06-20,0.02,56,357
13430794,Luxurious+Modern 1B | Great for Business Travelers,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76112,-73.99887,Entire home/apt,179,30,2,2017-07-04,0.05,56,338
13431257,Private & Clean NYC 1BR | Work Space + WiFi | GLS,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76103,-73.99745,Entire home/apt,179,30,0,,,56,278
13431664,Private Condo Room w/ Patio,74727409,Agustina,Bronx,Longwood,40.81937,-73.90978,Private room,55,2,94,2020-03-11,1.79,1,0
13431793,Spacious 1BR Apt  | Work from Home | GLS,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76213,-73.99972,Entire home/apt,190,30,1,2016-11-01,0.02,56,355
13432348,Upscale NYC 1BR | Full Kitchen |Close to Hospitals,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76108,-73.99812,Entire home/apt,179,30,1,2018-01-13,0.03,56,281
13432549,Private Bedroom&Bathroom in large Chinatown duplex,10870019,Courtney-Brooke,Manhattan,Chinatown,40.71377,-73.99464,Private room,100,1,0,,,1,0
13432828,Elegant Large One Bed  / 1.5 Bathroom-  UWS,3469064,Amy,Manhattan,Upper West Side,40.7801,-73.97917,Entire home/apt,230,7,0,,,1,0
13433684,"Cozy room w/AC, 2 blocks from L train",64440476,Matt,Brooklyn,Williamsburg,40.70353,-73.9344,Private room,41,2,7,2016-09-05,0.13,1,0
13433870,Bright Bedroom with views of city,31162653,Laszlo,Brooklyn,Bushwick,40.7025,-73.92935,Private room,95,2,3,2018-01-03,0.06,1,0
13434493,Private Trendy Bushwick Loft,74903132,Cassidy,Brooklyn,Bushwick,40.69375,-73.92123,Private room,30,3,2,2016-07-27,0.04,1,0
13434959,1 Bd  10 mins to Manhattan  Steps to Prospect Park,2559697,Steven,Brooklyn,Prospect-Lefferts Gardens,40.66058,-73.96132,Entire home/apt,120,2,54,2020-10-04,1.06,1,271
13436132,Bright studio in the heart of the east village,4996789,Christine,Manhattan,East Village,40.72782,-73.97611,Entire home/apt,142,1,185,2020-05-30,3.53,1,149
13436143,Spacious Apt near Columbia Medical,22459945,Mel,Manhattan,Washington Heights,40.85265,-73.93837,Entire home/apt,111,2,67,2018-06-11,1.27,1,1
13436258,One Bedroom Apartment  in TownHouse,5944946,Nicole,Bronx,Concourse,40.81949,-73.92913,Entire home/apt,102,1,122,2020-02-29,2.38,1,281
13436489,Small and Cozy Bedroom (near N/R train),28370925,En & Lora,Brooklyn,Sunset Park,40.63974,-74.01944,Private room,41,5,81,2018-07-22,1.55,4,0
13437219,"Cozy, Private West Harlem Hamilton Heights Bedroom",3143680,Andrew,Manhattan,Harlem,40.8259,-73.94962,Private room,25,7,2,2017-03-24,0.04,1,0
13440481,Magnificent Apartment Near the Central Park 4BDR!,17385374,Dennis J.,Manhattan,Upper East Side,40.76642,-73.97107,Private room,301,3,0,,,1,83
13442932,Modern and Clean 1 bed w/small balcony,29834506,Paul,Brooklyn,Greenpoint,40.7323,-73.95261,Entire home/apt,150,2,3,2017-10-08,0.07,1,0
13443640,Deluxe 3-BR + 3.5Bath with sweeping city views!!,30283594,Global Luxury Suites,Manhattan,Midtown,40.75143,-73.96973,Entire home/apt,699,120,0,,,56,184
13443722,Cosy 1 bdr in Midtown West,76739836,Alisa,Manhattan,Hell's Kitchen,40.76425,-73.98654,Private room,150,1,10,2017-04-16,0.19,1,0
13443794,"Convenient, cozy, and cheap room in Bushwick",60962117,Sayre,Brooklyn,Bushwick,40.68846,-73.90847,Private room,45,5,2,2016-06-24,0.04,1,0
13444902,Private cosy room Harlem,47073683,Cam,Manhattan,Harlem,40.81591,-73.93995,Private room,70,3,7,2016-10-10,0.13,1,0
13445020,Quintessential Williamsburg Loft,36123030,Lucy,Brooklyn,Williamsburg,40.71303,-73.96574,Entire home/apt,700,2,9,2017-08-12,0.17,1,0
13445027,Large sunny Bedroom in Brooklyn Loft,66786569,Raphaëlle,Brooklyn,Williamsburg,40.70475,-73.93663,Private room,62,2,5,2017-12-30,0.10,1,0
13445057,Spacious 1 bedroom near Time Square,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76525,-73.99439,Entire home/apt,85,30,2,2017-06-04,0.04,99,284
13445935,Greenpoint Oasis,30678610,Joel,Brooklyn,Greenpoint,40.72673,-73.95406,Entire home/apt,90,2,1,2016-07-25,0.02,1,0
13446050,"Upper West Side, Manhattan, NY",13752584,Raoul,Manhattan,Upper West Side,40.80289,-73.96741,Entire home/apt,125,6,2,2016-08-26,0.04,1,0
13446124,Family Friendly Private Room w/Bunk Bed,18419593,Anna & Keith,Manhattan,Morningside Heights,40.81353,-73.95878,Private room,32,2,162,2020-03-17,3.09,1,0
13446580,Casually chic 2+bedroom townhouse,50477855,Nancy And David,Brooklyn,South Slope,40.66378,-73.98621,Entire home/apt,225,5,2,2016-10-10,0.04,1,0
13446921,Sunny Room with Back Yard in Brooklyn,70181422,Chris And Zaneta,Brooklyn,Windsor Terrace,40.65211,-73.97872,Private room,70,1,13,2016-12-11,0.25,4,0
13449748,Rent my Artist Studio,13567212,Justin,Brooklyn,Bushwick,40.69161,-73.90563,Private room,51,3,5,2018-01-02,0.10,1,0
13449844,Upper West Side Apt. w/ Roof Deck,76809352,Kent,Manhattan,Upper West Side,40.78305,-73.97757,Entire home/apt,240,30,4,2017-01-02,0.08,1,0
13451379,Large & sunny private bedroom in a townhouse.,24459217,Lee,Queens,Long Island City,40.74275,-73.95513,Private room,75,3,12,2018-09-29,0.27,1,89
13451599,"Bright, Spacious 1 Bedroom in the East Village",14055452,Jessica,Manhattan,East Village,40.72118,-73.98066,Entire home/apt,81,2,1,2016-08-11,0.02,1,0
13451720,One bedroom near Columbia University,44269461,Xier,Manhattan,Upper West Side,40.79936,-73.96105,Private room,45,1,1,2016-06-10,0.02,1,0
13451786,Large comfy bright bedroom near sub,64748382,Marta,Brooklyn,Bedford-Stuyvesant,40.69091,-73.95435,Private room,90,3,62,2019-09-18,1.18,1,0
13451811,New York City's Best Kept Secret🙊,23091281,Sharon,Bronx,Concourse,40.83245,-73.92163,Entire home/apt,76,3,98,2020-09-30,1.87,2,335
13451943,Private Room in Bushwick Parlor Apartment,12524253,Kelly,Brooklyn,Williamsburg,40.70667,-73.92668,Private room,50,14,0,,,1,0
13452384,Newly renovated private master & bathroom,2489602,Julian,Manhattan,East Village,40.72828,-73.97972,Private room,149,2,0,,,1,0
13452474,Charming Studio-Columbus Circle/Hell’s Kitchen,16809858,Arman,Manhattan,Hell's Kitchen,40.76733,-73.98607,Entire home/apt,250,5,12,2019-09-27,0.23,1,2
13452799,Small and cozy room in Williamsburg 2-Bedroom apt.,76849055,Mikalena,Brooklyn,Williamsburg,40.70885,-73.95349,Private room,50,1,3,2016-07-20,0.06,1,0
13459473,Spacious room in Midtown East Manhattan,956383,Andrew,Manhattan,Midtown,40.75896,-73.96439,Private room,105,7,0,,,1,0
13460498,Beautiful Brownstone Parlor Floor Apartment,76931387,Kris,Brooklyn,Bedford-Stuyvesant,40.68764,-73.95557,Entire home/apt,130,2,17,2019-11-27,0.40,1,0
13461123,Cozy Brooklyn apartment in Brownstone,406987,Lau,Brooklyn,Bedford-Stuyvesant,40.69261,-73.95069,Entire home/apt,100,4,3,2016-09-23,0.06,1,0
13461289,Luxurious Studio at MidTown Manhattan,22462003,Tony,Manhattan,Midtown,40.74754,-73.98741,Entire home/apt,228,5,2,2017-07-21,0.04,1,0
13461718,"Big, Nicely Decorated Loft: Great location & light",76940389,Matthew,Brooklyn,Williamsburg,40.71855,-73.96359,Private room,75,3,1,2016-06-26,0.02,1,0
13463768,"Spacious, Affordable 1BR Apartment in Brooklyn",23121273,Samantha,Brooklyn,East Flatbush,40.64286,-73.94839,Entire home/apt,35,9,10,2019-12-08,0.19,1,0
13465546,Comfortable 2 BR in East Village/Cooper Square,9904775,Cooper,Manhattan,East Village,40.72627,-73.99145,Entire home/apt,195,3,30,2019-10-20,0.59,1,0
13466084,welcome to my house,76998256,Laye,Manhattan,Harlem,40.82289,-73.9511,Entire home/apt,78,3,13,2016-08-15,0.25,1,0
13466168,Like living in an art gallery.,12176919,Panya,Manhattan,Financial District,40.70711,-74.01437,Entire home/apt,165,2,4,2016-12-29,0.08,1,0
13466302,Very central loft-like apartment on UWS,26297742,Valeria,Manhattan,Upper West Side,40.77981,-73.98499,Entire home/apt,325,5,9,2019-12-27,0.18,1,178
13466842,"3bd apt w/yard in Astoria, 10 mins from Manhattan.",77011788,Dayne,Queens,Long Island City,40.75903,-73.92943,Entire home/apt,255,3,148,2020-10-05,2.95,2,336
13467270,Sunnyside Modern Apartment that sleeps 4 people.,76840954,Angelo,Queens,Sunnyside,40.73691,-73.92826,Entire home/apt,125,2,18,2019-08-08,0.35,1,0
13467433,This is NYC-Amazing Bedroom at Financial District,31373840,Emma,Manhattan,Financial District,40.70706,-74.00442,Private room,99,2,3,2016-07-11,0.06,1,0
13467511,Modern 1-Bedroom Duplex Apartment in New York City,1711182,Allon,Manhattan,East Village,40.72229,-73.98175,Entire home/apt,125,5,35,2020-10-02,0.68,1,42
13468421,PERFECT PRIVATE ROOM NYC,31376201,William,Queens,Kew Gardens,40.70789,-73.83333,Private room,150,1,0,,,3,364
13473267,Sunny Room in Bushwick Apartment,26517955,Breiana,Brooklyn,Bushwick,40.70273,-73.92724,Private room,40,5,1,2016-06-28,0.02,1,0
13475688,private entrance mini apt! part of my home,84557,Nat,Brooklyn,Bedford-Stuyvesant,40.68988,-73.93136,Entire home/apt,83,5,64,2020-09-19,1.32,1,161
13476185,"1-bedroom in Midtown West, close to everything",6041148,Stephen,Manhattan,Hell's Kitchen,40.76571,-73.99101,Entire home/apt,125,3,2,2016-06-17,0.04,1,0
13477234,Midtown Luxurious 1 bedroom apt.,49939937,Julie,Manhattan,Midtown,40.7531,-73.97158,Entire home/apt,71,4,1,2016-07-06,0.02,1,0
13477342,"Historical Sugar Hill, West Harlem",25461543,David,Manhattan,Harlem,40.83079,-73.9432,Private room,85,2,21,2020-01-04,0.40,2,89
13477359,Clean bright room in spacious apt!,35824534,Mary,Manhattan,Morningside Heights,40.80728,-73.96634,Private room,119,1,4,2016-09-25,0.08,1,0
13478244,Art-filled bright spacious 1 bedrm W'burg + deck,14942276,Susan,Brooklyn,Williamsburg,40.71983,-73.95675,Entire home/apt,195,3,213,2020-09-22,4.16,2,323
13479302,Sunny 1BR in East Village,35309931,Eugene,Manhattan,Gramercy,40.73277,-73.98448,Entire home/apt,170,4,9,2018-06-25,0.17,1,0
13479511,Midtown Studio near Central Park,25168709,Lili,Manhattan,Upper East Side,40.76184,-73.9569,Entire home/apt,150,4,45,2018-11-08,0.89,1,220
13479649,Spacious 1br apartment with amazing views!,58639009,Jerrel,Manhattan,Harlem,40.81134,-73.94044,Entire home/apt,125,1,11,2016-08-01,0.21,1,0
13480090,Private Queen Bedroom in Brooklyn,77179176,David,Brooklyn,Gravesend,40.60054,-73.99416,Private room,69,1,0,,,1,0
13480134,cosy room with all confort,51329030,Zakaria,Bronx,Longwood,40.82716,-73.89911,Private room,29,1,11,2016-11-18,0.21,1,0
13480162,"Williamsburg 2 Bed/2 Bath, close Subway/Waterfront",77162743,Bryan,Brooklyn,Williamsburg,40.71147,-73.95896,Entire home/apt,250,2,6,2016-09-11,0.12,1,0
13481935,"Crown Heights, Franklin Ave- Private/Cozy Room!",60059749,Amanda,Brooklyn,Crown Heights,40.6737,-73.95669,Private room,40,3,3,2017-05-31,0.07,2,0
13485786,Private room in Stylish Williamsburg APT,5929127,Ange,Brooklyn,Williamsburg,40.71273,-73.96478,Private room,110,3,0,,,1,0
13486730,Large private bedroom in West Soho/West Village,3714721,James,Manhattan,SoHo,40.72689,-74.0089,Private room,74,2,125,2020-02-25,2.52,2,178
13488308,Spacious & Cosy 1BR apt in Gramercy with balcony!,1252131,Gianni,Manhattan,Kips Bay,40.73955,-73.98243,Entire home/apt,145,30,44,2020-03-07,0.85,1,0
13488659,Basement Sublet Space open from June 28th-July17th,77280363,Michael,Queens,Ridgewood,40.69807,-73.90614,Private room,40,21,0,,,1,0
13489132,"Amazing flat, stunning views!!, perfect location",48201284,Antoine,Brooklyn,Williamsburg,40.71026,-73.96841,Entire home/apt,175,1,1,2016-07-08,0.02,1,0
13489789,Roses Room - 10 mins to Williamsburg/LES/City,1678704,Roberto,Brooklyn,Bedford-Stuyvesant,40.69285,-73.92849,Private room,49,2,56,2019-11-11,1.59,3,0
13490097,Excellent Space for NYC Visit.,9235481,Reynaldo,Manhattan,Washington Heights,40.85413,-73.93172,Private room,45,3,1,2016-07-04,0.02,2,0
13490175,AMAZING VIEW ENTIRE apt 10mins to midtown,77300379,Maria,Queens,Sunnyside,40.74517,-73.9186,Entire home/apt,110,1,46,2019-11-03,0.88,1,3
13490372,Sunny one-bedroom with terrace in Park Slope,39177865,Alicia,Brooklyn,South Slope,40.6612,-73.98568,Entire home/apt,85,70,3,2018-04-08,0.06,1,0
13490397,Beautiful Brooklyn Brownstone in Park Slope.,76008109,Ivan And Emily,Brooklyn,South Slope,40.66186,-73.98109,Entire home/apt,129,5,1,2016-07-13,0.02,1,0
13490410,Perfect 1BDRM -Lincoln Center,25410835,Kylie,Manhattan,Upper West Side,40.7728,-73.98737,Entire home/apt,149,4,8,2018-10-23,0.16,1,0
13491040,Gorgeous Duplex Apartment with a Garden,5165518,Ksenia,Brooklyn,Bedford-Stuyvesant,40.691,-73.93032,Entire home/apt,120,3,2,2016-08-01,0.04,1,0
13491064,Modern and cozy apartment in the Upper East Side,37384607,Pepa,Manhattan,Upper East Side,40.77363,-73.95154,Entire home/apt,90,1,3,2016-08-29,0.06,1,0
13491503,"Airy, Private, Spacious  ✨ Prospect Park",77317167,Stacey Rae,Brooklyn,Flatbush,40.65253,-73.96404,Entire home/apt,125,14,75,2020-09-07,1.44,2,17
13492036,"Beautiful 1 bedroom in Astoria,Queens",77325010,Petros,Queens,Ditmars Steinway,40.77231,-73.90793,Entire home/apt,75,4,1,2016-07-31,0.02,1,0
13492353,Bright Private BR in a 2BR apt in Upper West Side,69706365,Bernardo,Manhattan,Upper West Side,40.79201,-73.97423,Private room,75,3,5,2017-11-26,0.10,3,0
13492449,[TRUE 1br] Heart of the West Village,31489150,Kelly,Manhattan,West Village,40.7332,-74.0039,Entire home/apt,180,2,2,2016-09-17,0.04,1,0
13493430,"Fully Furnished, sunny 2BR 1BA Summer sublet!",3341869,Erez,Brooklyn,Kensington,40.64328,-73.97506,Entire home/apt,85,7,1,2016-08-14,0.02,1,0
13494051,Gorgeous Master Bedroom near City College,2571641,Erika,Manhattan,Harlem,40.81733,-73.95384,Private room,48,2,0,,,3,0
13494147,Beautiful Quiet Bedroom near City College,2571641,Erika,Manhattan,Harlem,40.81863,-73.95295,Private room,80,2,0,,,3,0
13494532,"*Cozy apt Manhattan,Near Central Park !*",77355562,Anna,Manhattan,Upper East Side,40.77081,-73.95216,Private room,85,1,78,2020-01-01,1.49,1,365
13494895,Big room in East Harlem apartment,50945119,Shannon,Manhattan,East Harlem,40.7977,-73.93736,Private room,60,28,1,2016-06-27,0.02,1,0
13494898,Modern 1BR apartment amazing location in Chelsea,77365697,Adam,Manhattan,Chelsea,40.74032,-74.00265,Entire home/apt,120,4,6,2017-09-15,0.12,1,0
13495012,World Trade Center Delight,9007512,Illy,Manhattan,Financial District,40.70566,-74.00865,Entire home/apt,90,30,5,2019-08-31,0.10,1,363
13495082,private one bedroom apartment in williamsburg,77369325,Morgan,Brooklyn,Williamsburg,40.70844,-73.96176,Entire home/apt,200,2,0,,,1,0
13495361,Charming 1BR in the heart of Greenwich Village,11414858,Alex,Manhattan,Greenwich Village,40.73006,-73.99981,Entire home/apt,200,4,0,,,1,0
13495558,Bright apartment in Soho with roof access,7539044,Vinciane,Manhattan,SoHo,40.72795,-74.00454,Entire home/apt,366,2,31,2020-09-20,0.64,2,359
13496129,LARGE bedroom in sun-lit Pre-War in Crown Heights,18066933,Emily,Brooklyn,Crown Heights,40.67555,-73.94493,Private room,65,2,21,2016-11-27,0.41,2,0
13496176,Spacious duplex w/ backyard in Stuyvesant Heights.,7697189,Daniel,Brooklyn,Bedford-Stuyvesant,40.68015,-73.9355,Entire home/apt,165,2,3,2016-10-24,0.06,1,0
13496318,Park slope Near All Duplex plus Finished Basement,16288928,Julie,Brooklyn,Park Slope,40.67885,-73.97929,Entire home/apt,275,4,22,2020-09-09,0.60,2,358
13496448,Sunny apartment in Lower East Side (LES),21604714,Roxy,Manhattan,Lower East Side,40.71934,-73.98172,Private room,75,2,3,2018-05-20,0.06,1,0
13497362,Modern High Rise Studio w/ Amazing Views (Sublet),75310656,C.S.,Brooklyn,Fort Greene,40.68921,-73.98038,Entire home/apt,125,7,4,2017-04-27,0.08,1,0
13503536,"Large, Private Room in Bushwick",77076962,Meghan,Brooklyn,Bushwick,40.70286,-73.92271,Private room,50,2,6,2016-08-09,0.12,1,0
13503970,"Large, sunny, airy, spacious bdrm.",6776157,Giovanna,Brooklyn,Prospect Heights,40.67847,-73.96662,Private room,100,1,12,2019-09-26,0.23,2,364
13505542,Cozy Room 1 Block from the Train,2417692,Verena,Queens,Astoria,40.75946,-73.91173,Private room,70,30,4,2019-09-30,0.18,2,98
13506168,Spacious Beautiful 1 bdrm in Gramercy,25912717,Will,Manhattan,Gramercy,40.73813,-73.98213,Entire home/apt,175,2,1,2016-06-26,0.02,1,0
13506967,Sunny 1-Bedroom in Cobble Hill with Outside Space,4337162,Neil,Brooklyn,Cobble Hill,40.68688,-73.999,Private room,142,3,10,2020-01-01,0.19,1,0
13507377,"Sunny Apartment in Park Slope, Brooklyn",32706119,Shanee,Brooklyn,South Slope,40.66769,-73.98886,Entire home/apt,193,3,42,2020-01-03,0.81,2,0
13507677,NYC 2500 sq ft home near yankee stadium/subway,29510402,Douglas,Bronx,Longwood,40.82412,-73.90266,Entire home/apt,199,5,0,,,3,0
13508285,"Sunny, Quiet & Newly Renovated Upper East Side Apt",5390302,John,Manhattan,Upper East Side,40.76988,-73.95125,Entire home/apt,97,5,0,,,1,0
13508567,"spacious, clean place in quiet building",75398380,Maris,Bronx,University Heights,40.86048,-73.91181,Entire home/apt,120,1,0,,,1,0
13508766,VERY Spacious 3BR West Village Apartment,77523610,Charles,Manhattan,West Village,40.73458,-74.0028,Private room,75,2,0,,,1,0
13509320,Cosy private bedroom and bathroom in a 3 bedroom,13482882,Kanak,Queens,Ridgewood,40.70756,-73.914,Private room,65,5,0,,,1,0
13510154,Cozy Private Room 2 Blocks from Central Park,77514775,Kyle,Manhattan,Harlem,40.8003,-73.95223,Private room,84,2,15,2016-11-08,0.29,1,0
13510347,Charming Cozy One Bedroom in the Upper East Side,22541573,Ken,Manhattan,Upper East Side,40.76371,-73.96153,Entire home/apt,153,30,1,2016-11-12,0.02,35,0
13511266,"*~~""FALL IN LOVE WITH NYC & MY HOME""~~**",76192815,Sam,Manhattan,Lower East Side,40.71932,-73.99396,Entire home/apt,90,5,6,2020-08-11,0.14,4,0
13511347,Sunny One bd apt in Brooklyn!,13616834,Carlos,Brooklyn,Borough Park,40.64459,-73.99825,Entire home/apt,57,15,1,2016-07-24,0.02,1,0
13511798,Spacious Bedroom in The Heights,7385139,Nicole,Manhattan,Washington Heights,40.83702,-73.94199,Private room,75,1,11,2017-01-02,0.21,1,0
13511915,Spacious Loft in trendy Bushwick!,77560210,Lio,Queens,Ridgewood,40.709,-73.90933,Entire home/apt,120,3,18,2017-12-13,0.35,1,0
13512636,"Sunny, Spacious Lower Harlem Condo",1402455,Damian,Manhattan,East Harlem,40.80153,-73.94435,Entire home/apt,100,4,0,,,1,0
13513353,Bright Bedroom in Crown Heights,1490202,Jessica,Brooklyn,Crown Heights,40.67664,-73.95814,Private room,60,1,15,2016-09-17,0.29,1,0
13513738,"Large, bright, 2bdr Manhattan apt",74330820,Rachel,Manhattan,East Harlem,40.81454,-73.93616,Entire home/apt,130,4,7,2019-08-05,0.13,2,0
